mlf_03228_01026755586	സയ്യിദ് കുടുംബം എന്ന പേരിൽ ഇത് അറിയപ്പെടുന്നു
mlf_02879_01436614100	ആര്യന്മാർ ആര്യസാമ്രാജ്യത്തിലെ ഏഴു പുണ്യ നദികളിലൊന്നായും കാവേരിയെ കണക്കാക്കുന്നു
mlf_02321_00626083876	അവരുടെ പ്രധാന പ്രസിദ്ധീകരണങ്ങളിൽ ചിലത് താഴെ നൽകിയിരിക്കുന്നു
mlf_03435_01767607550	കോട്ടയം ജില്ലയിലെ ഒരു ഗ്രാമമാണ്‌ നെടുംകുന്നം
mlf_01130_01997048964	ശിവന്റെ മകൻ ആണ് അയ്യപ്പൻ എന്നാണ് വിശ്വാസം
mlf_02321_00657140418	നല്ല ഒരു ഉപകരണം ആണ് അത്
mlf_06469_01259898332	അതിനു കാരണം ഒരിക്കലും വറ്റാത്ത ജലസ്രോതസ്സായ സംസം എന്ന നീരുറവയായിരുന്നു
mlf_06262_00343853506	അതോടെ, രണ്ടായിരംത്തിൽ സച്ചിൻ ക്യാപ്റ്റൻ പദവി രാജിവച്ചു.
mlf_07754_01719226023	അവരുടെ തന്നെ ഗൃഹാതുരത്വവും പിതാവിന്റെ തീരുമാനവും ഇതിന്റെ കാരണങ്ങളായി പറയപ്പെടുന്നു
mlf_02879_00815596770	അവർ അദ്ദേഹത്തെ സ്നേഹത്തോടെ ബെഞ്ചമിനച്ചൻ എന്ന് വിളിച്ചിരുന്നു
mlf_03228_01253640178	അജിതിനെ കൂടാതെ സച്ചിന് നിതിൻ എന്നൊരു സഹോദരനും സവിത എന്നൊരു സഹോദരിയുമുണ്ട്
mlf_09845_00047924060	ആറാട്ടിനുശേഷം ഭഗവതി അമ്പലത്തിൽ അത്താഴപൂജ
mlf_06469_00640852582	അറ്റ്‌ലാന്റിക് സമുദ്രത്തിൽ സമപ്രതലശൃംഖങ്ങൾ കുറവാണ്
mlf_04674_01541555010	വളരെ കുറഞ്ഞ കാലം കൊണ്ട് അനേകം എഡിറ്റുകൾ
mlf_01130_00240143602	പറവൂർ എന്ന വാക്കാൽ വിവക്ഷിക്കാവുന്ന ഒന്നിലധികം കാര്യങ്ങളുണ്ട്
mlf_03228_01032437182	അതോടെ അമ്പലത്തിനു ചുറ്റുമുള്ള എല്ലാ ആലിന്മേലും ഗോപുരത്തിലും കൊടിക്കൂറകൾ കെട്ടുന്നു
mlf_02321_01128302969	അപ്പോൾ കൾ ചേർക്കാൻ ന്യായം കാണുന്നില്ല
mlf_03228_00893792083	ജനങ്ങൾ അധികവും ഹിന്ദു ക്രിസ്ത്യൻ വിഭാഗങ്ങളിൽ പെടുന്നു
mlf_03435_00949018548	അങ്ങനെ വൈദ്യുതധാര വർദ്ധിക്കുന്നു
mlf_03132_00129455630	അങ്ങനെ സംഭവിക്കുകയാണെങ്കിൽ സമുദ്രനിരപ്പുയരാനിടയാകും
mlf_04310_01417118942	ഇരുനൂറ്‌ മീറ്റർ കഴിയുമ്പോൾ
mlf_02484_00633012357	അടുത്തദിവസം തന്നെ അതേമാതിരി ഒരു കുറിപ്പ് ഓവർബെക്കിനും കിട്ടി
mlf_09852_01906928892	കണ്ണൂര്‍ കോട്ട എന്നും ഈ കോട്ട അറിയപ്പെടുന്നു
mlf_09549_00218591020	തെക്കോട്ട് പോവുക
mlf_06469_02017431573	ഞാൻ പ്രത്യേകിച്ച് ഇനി അഭിപ്രായം പറയുന്നില്ല
mlf_02321_01945171076	എനിക്ക് നിങ്ങൾക്ക് ടൌണിലേക്ക് ഒരു ലിഫ്റ്റ് തരാൻ കഴിയും
mlf_01640_00759880495	ഇടതുവശത്തുള്ള ഇന്റർചെയ്ഞ്ച് എടുക്കുക
mlf_02484_01082043462	ഈ വിഗ്രഹം പിന്നീട് ക്ഷേത്രത്തില്‍ സ്ഥാപിച്ചു
mlf_03132_00215688009	കൂടുതല്‍ ലേഖനങ്ങളില്‍ തിരുത്തലുകള്‍ ഉണ്ട്
mlf_09549_01131486724	ഒരു മൈലിൽ
mlf_06469_01877898030	ആചാര്യനായ അനാഗരിക ധർമ്മപാലയും വളരെയധികം സംഭാവന ചെയ്തിട്ടുണ്ട്
mlf_05401_00961262528	അവിടെ ഒരു സംന്യാസാശ്രമത്തിൽ തോട്ടക്കാരന്റെ സഹായിയായി അദ്ദേഹം കുറേക്കാലം ജോലിചെയ്തു
mlf_05401_00212968046	അപ്രകാരം സംഭവിക്കുന്നത് ഊർജ്ജസംരക്ഷണനിയമത്തിനും സംവേഗസംരക്ഷണനിയമത്തിനും എതിരാകും
mlf_02321_01297559727	ആ പരാമർശം ഞാൻ ലേഖനത്തിൽ നിന്ന് നീക്കം ചെയ്തു
mlf_07754_00917323717	അവർ അദ്ദേഹത്തിന് നൂറ്റി നാല്പത്തി മൂന്ന് ഭാവഗീതങ്ങൾ സമ്മാനിച്ചു
mlf_04310_00953396044	നിങ്ങൾ എത്തിച്ചേർന്നു.
mlf_09549_00962569910	ആയിരം അടിയിൽ
mlf_02321_01019057634	ഞാൻ ടെന്നീസ്  കളിക്കാൻ പോവുകയാ
mlf_06262_01527129589	ക്രിക്കറ്റ് ബാറ്റും ബോളും ഉപയോഗിച്ചുള്ള കളിയാണ്.
mlf_05394_00337873638	അതിനാൽ ഭ്രമണം ചെയ്യുന്ന വസ്തുവിനു ചുറ്റുമുള്ള മറ്റു വസ്തുക്കളും ഇതിനോടൊപ്പം ചലിക്കാൻ തുടങ്ങുന്നു.
mlf_02879_01596879765	ആത്മവിശ്വാസം കൂടുതലായ പൂച്ചകൾ അതിന്റെ മുകളിൽ കയറി താഴെവീണ് അപകടം ഉണ്ടാകാതിരിക്കാനാണ് ഈ മുൻകരുതൽ
mlf_06469_01805656241	അവയുടെ വശത്ത് താരകം കണ്ടാൽ മാത്രം
mlf_02321_01538365188	കോട്ടയം ജില്ലയിലെ കിഴക്കൻ മലയോര മേഖലയിലെ ഒരു പ്രധാന പട്ടണമാണ് പാലാ
mlf_03132_00457925551	നാനാര്‍ത്ഥങ്ങള്‍ എന്ന പേരില്‍ ഒരു ഫലകം നിലവിലുണ്ട്
mlf_03228_01394705173	അന്റാർട്ടിക്കയിലെ കാലാവസ്ഥ സാധാരണ ജീവജാലങ്ങൾക്ക് തീരെ അനുയോജ്യമല്ല
mlf_02018_00190825163	ആവശ്യക്കാർക്ക് പഴയ സംവാദങ്ങൾ നിലവറയിൽ നിന്നും ശേഖരിക്കാവുന്നതാണ്
mlf_01130_01048279993	അക്രമനടപടികളോട് പ്രതിക്ഷേധിച്ച് സംസ്ഥാനതല സമരം തുടങ്ങി
mlf_07754_02100074143	അച്ചടിയുടെ ബാലപാഠങ്ങൾ അദ്ദേഹം പുസ്തകങ്ങളിൽ നിന്ന് വായിച്ച്‌ മനസ്സിലാക്കിയിരുന്നു
mlf_03132_01320491885	അതിവേഗ ഗതാഗത സം‌വിധാനമായ ബാംഗ്ലൂർ മെട്രോയുടെ നിർമ്മാണം പുരോഗമിച്ചു കൊണ്ടിരിക്കുകയാണ്‌
mlf_08428_00014741774	റബ്ബർ എന്ന വാക്കാൽ വിവക്ഷിക്കാവുന്ന ഒന്നിലധികം കാര്യങ്ങളുണ്ട്
mlf_09845_00009184194	ആരെങ്കിലും വിശക്കുന്നവരായി ശ്രദ്ധയിൽപ്പെട്ടാൽ അവരുടെ വിശപ്പ് അകറ്റുന്ന ജോലി നബി ഏറ്റെടുത്തു
mlf_02879_02122215712	അവയെക്കുറിച്ചറിയാൻ അക്ബർ നാനാർത്ഥങ്ങൾ എന്ന താൾ കാണുക
mlf_06469_00653486360	അവന്റെ പ്രസംഗത്തിന്റെ ഉള്ളടക്കം വളരെ നല്ലതായിരുന്നു
mlf_02484_01458660684	ആറുമുഖൻ ദളവയുടെ നേതൃത്വത്തിൽ മാർത്താണ്ഡവർമ്മയുടെ സൈന്യം യുദ്ധത്തിൽ ദേശിങ്ങനാടിനെ പരാജയപ്പെടുത്തി
mlf_03182_00477228627	അതിനെക്കുറിച്ച് തന്നെയായി അദ്ദേഹം മിക്കവാറും ഒന്നും എഴുതിയിട്ടില്ല
mlf_09549_00858913888	കവലയിൽ അഞ്ചാമത്തെ എക്സിറ്റ് എടുക്കുക
mlf_09852_01935398497	അദ്ദേഹം എപ്പോഴും ഏറെ പുസ്തകങ്ങൾക്കുനടുവിൽ തിരക്കിലായിരുന്നു
mlf_01640_00544428699	അറുനൂറ് അടിയിൽ
mlf_09845_00598289196	അതിന് ഹിറ്റ്‌‌ലറുടെ നേരിട്ടുള്ള അംഗീകാരവും വേണ്ടിയിരുന്നു
mlf_01130_00015565294	അങ്ങനെ രണ്ടാം ലോകമഹായുദ്ധം അവസാനിച്ചു
mlf_06469_01588772798	അദ്ദേഹം ഇതിനെ ഉപകാരമില്ലാത്ത വാതകം എന്നു വിളിച്ചു
mlf_02321_01118376886	അറ്റ്‌ലാന്റിക്കിന്റെ പൂർവതീരങ്ങളിൽ ഈ ആവൃത്തി കൃത്യമായി പാലിക്കപ്പെട്ടു കാണുന്നു
mlf_05401_00209258337	അത്യന്തം വിനാശകാരികളായ ഈ ആനകളാണ്‌ അലക്സാണ്ടറുടെ സൈന്യത്തെ പിന്തിരിപ്പിക്കാൻ കാരണം
mlf_04674_00544084449	അതിനാൽ കൂട്ടക്ഷരങ്ങൾലെ അവസാനത്തെ വ്യഞ്ജനം മാത്രമേ നോക്കേണ്ടതുള്ളൂ
mlf_02879_00732414132	അവിടെ നിന്ന് അഫ്ഗാനിസ്ഥാനും സോവിയറ്റ് യൂണിയനും കടന്ന് ജർമ്മനിയിലെത്തി
mlf_03182_00158376116	അദ്ദേഹം ഏഡ്‌വേർഡ് ഇർവിങ്ങിന്റെ ആശയങ്ങൾ പിന്തുടരുന്ന ഇർവിങ്ങൈറ്റ് വിഭാഗത്തിലെ അംഗമായിരുന്നു
mlf_02018_00224763803	ഇതൊക്കെ എങ്ങനെ കൈകാര്യം ചെയ്യാം എന്നതിൽ ഒരു ചർച്ച ആവശ്യമാണ്
mlf_06262_00903217518	ആൽബർട്ട് ഐൻസ്റ്റൈന്റെ ലോകവീക്ഷണത്തെ ഏറ്റവുമേറെ സ്വാധീനിച്ച തത്ത്വചിന്തകനായിരുന്നു സ്പിനോസ.
mlf_05023_01454617408	അത്ര ശക്തിയിലാണ് സച്ചിൻ പന്തടിച്ച് തെറിപ്പിക്കുന്നത്
mlf_03132_01613325358	അത്തരത്തിലുള്ള നിരവധി കിണറുകൾ ചരിത്ര ശേഷിപ്പുകളായി ഇവിടെ അവശേഷിക്കുന്നുണ്ട്
mlf_06262_00489133957	ദേവന്‍ എന്ന ഒരു താള്‍ നിലവിലുണ്ട്
mlf_02879_00603384989	അവിടെ അവർ യഹൂദാചാരവിശ്വാസങ്ങൾ അനുസരിച്ചുള്ള ജീവിതം പുനരാരംഭിച്ചു
mlf_03182_01791596856	ഇപ്പോൾ പാർട്ടി സംസ്ഥാന സമിതി അംഗമാണ്
mlf_03435_02144049700	ലേഖനം നല്ല ഒരു ആശയം ആണ്‌
mlf_04674_00615184638	ഈ കണ്ണി ഒന്നു ശ്രമിച്ചു നോക്കൂ
mlf_09845_01396681631	അതോടെ അലി രാജാവ് ബാഗ്ദാദിലേക്ക് രക്ഷപെട്ടു
mlf_02925_01910839258	എന്റെ ഒരു ആഗ്രഹം പറഞ്ഞു എന്നു മാത്രം
mlf_06262_00017087772	ഒരു കാര്യം ഞാന്‍ വ്യക്തമായി പറയാം
mlf_09549_02060458565	വലത് എക്സിറ്റ് സ്വീകരിക്കുക
mlf_09845_00192111703	ഇതില്‍ ഏതു വേണം എന്നൊരു ചര്‍ച്ച ഇവിടെ നടക്കുന്നുണ്ട്
mlf_01640_00170003835	നിങ്ങളുടെ ലക്ഷ്യസ്ഥാനം വലതുവശത്താണ്.
mlf_08428_01887329616	അതുകൊണ്ട് അവയ്ക്ക് ലാറ്റിൻ അക്ഷരങ്ങൾക്കപ്പുറത്തേയ്ക്ക് പോകാൻ കഴിയില്ലായിരുന്നു
mlf_05394_00852125969	അവയുപയോഗിച്ച് ഒരോ നക്ഷത്രത്തിന്റെയും കൃത്യമായ സ്ഥാനം മനസ്സിലാക്കാം.
mlf_03228_01316607080	അവയ്ക്ക് മൊത്തം നാല്പത്തിയായിരത്തിയഞ്ഞൂറ് പ്രതികൾ ഉണ്ടായിരുന്നു
mlf_03132_01048153658	ഇവരില്‍ തന്നെ പത്തു വിഭാഗങ്ങള്‍ ഉണ്ട്
mlf_02879_00159472767	ആനയെ മെരുക്കിയെടുക്കൽ മാസങ്ങൾ നീണ്ട പ്രവൃത്തിയാണ്
mlf_03228_00668533754	അവയെക്കുറിച്ചറിയാൻ ഗുജറാത്തി നാനാർത്ഥങ്ങൾ എന്ന താൾ കാണുക
mlf_03132_01196546708	സിമി ഇതു മംഗലം ഡാം ആണ്
mlf_06469_00402715602	അദ്ദേഹത്തിന്റെ കൈയും കാലും കെട്ടിയിരുന്നിട്ടുപോലും
mlf_03228_01409177022	ആനയുടെ ചെവികൾക്ക് വളരെ കട്ടികുറവാണ്
mlf_02321_01210877996	അഡ്വഞ്ചേഴ്സ് ഓഫ് ആൻ ഓഫീസർ ഇൻ ദ സെർവീസ് ഓഫ് രഞ്ജിത് സിങ് എന്നായിരുന്നു ഇതിന്റെ പേര്
mlf_03435_02099709502	ആഥോസ് മലയിലെ സംന്യാസഭവനങ്ങളിൽ ചിലതിൽ, സംയമികൾ എല്ലാദിവസവും അവരുടെ പാപങ്ങൾ കുമ്പസാരിക്കുന്നു.
mlf_05394_01550512878	അസുഖം ഉള്ള ആനകളുടെ നാവിന്റെ നിറം വ്യത്യാസപ്പെട്ടിരിക്കും.
mlf_06262_00293810877	അക്കാലത്ത് അത് ശില്പവിദ്യയുടെ എല്ലാ സാധ്യതകളുടേയും ശക്തിയുടേയും പ്രകടനം എന്ന് വിലയിരുത്തപ്പെട്ടു.
mlf_01130_01933505030	അനേകം ശിവനൃത്തങ്ങളെപ്പറ്റി പ്രകീർത്തിക്കുന്ന ശൈവഗ്രന്ഥങ്ങളുണ്ട്
mlf_03228_01289915191	ആയിരുന്നു ആരാധകരുടെ ഭാഗത്തു നിന്ന് ഉണ്ടായത്
mlf_09549_00952572451	നൂറ്റി അന്‍പത്ത് മീറ്ററിൽ
mlf_06262_00138408567	ക്ഷേത്രം എന്ന വാക്കാല്‍ വിവക്ഷിക്കാവുന്ന ഒന്നിലധികം കാര്യങ്ങളുണ്ട്
mlf_02879_00716678084	അത്എന്തു കൊണ്ട് ചെയ്തു എന്ന വിശദീകരണം ആണ് ഇത്
mlf_02879_01291554918	അതിന്റെ മുഖം ശ്രീകോവിലിലേക്കാണ്
mlf_09845_01348171215	അവരുടെ ആദ്യകാലതലസ്ഥാനം രാജഗൃഹ ആയിരുന്നു
mlf_01640_01022963455	അഞ്ഞൂര്‍ മീറ്ററിൽ
mlf_04674_01610287809	അവളുടെ ചുറ്റുമുള്ള് വിധ്യാർത്ഥികൾ പരീക്ഷയെ പറ്റി സംസാരിക്കുകയായിരുന്നു
mlf_03435_02048217293	കാത്തിരുന്നിട്ട് കാര്യമില്ല
mlf_02925_01272266886	ആനയുടെ പല്ലുകൾ താഴെനിന്നു മുകളിലേക്ക് വളരുകയല്ല ചെയ്യാറ്
mlf_05401_00963080150	മദ്ദളം എന്ന വാക്കിനാല്‍ താഴെപ്പറയുന്ന എന്തിനേയും വിവക്ഷിക്കാം
mlf_01130_01927429216	അടുത്ത തോൽവി നാലാം ടെസ്റ്റിലായിരുന്നു
mlf_01130_00913426001	അടക്കവുമൊതുക്കവുമുള്ള ശാന്തപ്രകൃതിയായിരുന്ന അവർക്ക് ഔപചാരികവിദ്യാഭ്യാസം കിട്ടിയിരുന്നില്ല
mlf_02925_00571481196	കോഴിക്കോട് ചേര സാമ്രാജ്യത്തിന്റെ കീഴിലായിരുന്നു
mlf_04720_01168263022	അങ്ങനെ ഡെൽഹി ഒരു മിശ്ര സംസ്കാരപ്രദേശമായി മാറിയിരിക്കുന്നു
mlf_02321_01393669105	അന്നുതന്നെ ദിവസവും നിശ്ചയിക്കും
mlf_09845_01055821660	അദ്ദേഹം ചരിത്രകാരന്മാർക്കിടയിൽ അഗസ്റ്റസ് ചക്രവർത്തി എന്നാണ് അറിയപ്പെടുന്നത്
mlf_02484_00237620867	അതിനുമുൻപ് ഇതൊരു ദ്രാവിഡക്ഷേത്രവും പിന്നീട് ബുദ്ധക്ഷേത്രവും ആയിരുന്നു
mlf_03228_01893762433	അവയിലെല്ലാം ബുദ്ധന്റെ ഭൗതികാവശിഷ്ടങ്ങളുടെ അംശങ്ങൾ അടങ്ങിയിരിക്കുന്നു
mlf_02321_00554145709	അന്ന് ബ്രിട്ടീഷ്കാർ ആദരസൂചകമായി നൽകിയതാണ് റാണി പട്ടം
mlf_06262_00696947971	ആ വർഷം ദുൽഹജ്ജ് മാസത്തിൽ തന്നെ മദീനയിലേക്ക് തീർത്ഥാടകരും യാന്ത്രിക വാഹനങ്ങളിൽ വരാൻ തുടങ്ങി.
mlf_02321_01212497574	അദ്ദേഹത്തിന്റെ യോദ്ധാക്കൾ കൂടുതലും മരിച്ചത് ആനകളുമായി ഏറ്റുമുട്ടിയായിരുന്നു
mlf_06262_00098550171	ജഗതി തിരുവനന്തപുരം ജില്ലയിലെ ഒരു പ്രദേശം
mlf_02879_00085448766	അതാണ് സംസം എന്ന ദിവ്യതീർത്ഥം എന്നാണു ഇസ്ലാമിക വിശ്വാസം
mlf_04674_02113131579	അദ്ദേഹം ഒരേസമയം രചയിതാവും കഥാപാത്രവും സാക്ഷിയുമായി
mlf_03182_02114919316	അകം പൊള്ളയായതിനാൽ അവിടം സാമാന്യം വിശാലമായ ഗുഹയാണ്
mlf_06469_00270783947	അവിടെ ഗ്രോവിന്റെ ദുർഭരണത്തിനെതിരെ നടക്കുന്ന പ്രക്ഷോഭങ്ങളിൽ സജീവ സാന്നിദ്ധ്യമായി
mlf_06469_01101377363	അത് കൊണ്ട് തന്നെ ആയിരിക്കണം ഇവിടെ സന്ദർശകർ ഏറിവരുന്നത്
mlf_03132_00714908474	അലഹബാദിലേക്ക് മടങ്ങേണ്ടി വരുമെന്നായപ്പോൾ അതിർത്തിയിൽത്തന്നെ ഒരു നിയമനത്തിന് അദ്ദേഹം ശ്രമമാരംഭിച്ചു
mlf_03228_01864591293	ആദ്യ ചിത്രം പുറത്തിറങ്ങുമ്പോൾ മോഹൻലാലിന് ഇരുപത് വയസ്സായിരുന്നു പ്രായം
mlf_03228_00402297991	അഞ്ച് ദിവസമായിരുന്നു പ്രതീക്ഷിച്ചിരുന്ന യാത്രാസമയം
mlf_03132_01586919948	അതു കൊണ്ട് അത് നീക്കം ചെയ്തിട്ടുണ്ട്
mlf_07754_01601136858	അമ്പയർ നാണയം മുകളിലേക്കെറിഞ്ഞ് നായകന്മാരുടെ ഭാഗ്യം പരീക്ഷിക്കുന്നു
mlf_03228_00953790764	വള്ളസദ്യ വഴിപാട് നിരവധി ആചാര നിബിഡമായ ചടങ്ങുകളോടെയാണ് ആരംഭിക്കുന്നത്
mlf_02879_01627556442	അവരുമായി ഒരു കൂടിക്കാഴ്ച ഇതിന് ആവശ്യമായിരുന്നു
mlf_02879_01049606121	അവ കീർക്കെഗാഡിന്റെ പ്രത്യേകമായ രചനാശൈലിക്കും യുവ എഴുത്തുകാരനെന്ന നിലയിലെ പക്വതക്കും തെളിവായി
mlf_02925_01935127081	അവയിൽ പലതും അതാതു രാജ്യങ്ങളുടെ പേരിലാണ് അറിയപ്പെടുന്നത്
mlf_03435_00852625340	ആംഗ്ലിക്കൻ സഭയിൽ ചെവിക്കുമ്പസാരത്തിന് വിവാദഭരിതമായ ചരിത്രമാണുള്ളത്
mlf_06262_01848712950	അവയെക്കുറിച്ചറിയാന്‍ ഓട് നാനാര്‍ത്ഥങ്ങള്‍ എന്ന താള്‍ കാണുക
mlf_03182_01096699595	അമ്മയാകട്ടെ തികഞ്ഞ ഈശ്വരവിശ്വാസിയായിരുന്നു
mlf_08428_00662762054	അതിൽ നിന്നാണ് ഇന്നുള്ള മഹാഭാരതം വളർന്നതും ഈ രൂപം പ്രാപിച്ചതും
mlf_05401_00273386108	ഇത് ടോർക്സിന്റെ കൃത്യതയേക്കാൾ പത്തു മടങ്ങ് കൂടുതലാണ്
mlf_07754_01001769395	ഇത് എന്താണെന്ന് കൂടി എഴുതിയാല്‍ നന്നായിരുന്നു
mlf_09852_01471338060	ഇന്ത്യയിലെ അറിയപ്പെടുന്ന മുസ്ലിം പള്ളികളില്‍ ഒന്നാണിത്
mlf_03132_01016080615	ഞാന്‍ അതില്‍ ചില തിരുത്തലുകള്‍ വരുത്തി എന്നു മാത്രം
mlf_02321_00125252016	അധികാരമേറ്റശേഷം അദ്ദേഹം പുതിയ ഒരു ഭരണഘടന തയ്യാറാക്കി
mlf_03435_01108141154	ആ സ്ഥലത്താണ് ഇപ്പോൾ വൈക്കത്തെ സ്വകാര്യ ബസ് സ്റ്റാന്റ് നിലകൊള്ളുന്നത് എന്നു വിശ്വസിക്കപ്പെടുന്നു
mlf_02018_00673164487	അതിരുവിട്ട ഈ പ്രേമവും വിധേയത്വവും ആദത്തിന്റെ പതനത്തിനു കാരണമായതായി മിൽട്ടൺ ചിത്രീകരിച്ചിരിക്കുന്നു
mlf_02879_01921570537	പുതിയ മാറ്റങ്ങള്‍ ശ്രദ്ധിക്കുക മറ്റുള്ളവരുടെ പ്രശ്നങ്ങൾ മനസിലാക്കാന്‍ സാധിക്കും
mlf_03228_01019754179	ആറ്റിങ്ങൽ റാണിമാർ പാരമ്പര്യമായി വേണാട്ടു രാജകുടുംബത്തിലെ തലമുതിർന്ന വനിതാംഗങ്ങൾ ആയിരുന്നു
mlf_06262_00134885270	അത് അവരുടെ പ്രേമവുമായി ബന്ധപ്പെട്ടാണ്‌ അറിയപ്പെടുന്നതു തന്നെ.
mlf_02879_00286509497	മോഹൻദാസ് കരംചന്ദ് ഗാന്ധിയുടെ പിൻഗാമിയായി നെഹ്റു കണക്കാക്കപ്പെട്ടു
mlf_03182_00711610102	ഇത്തരം ഒരു സംവാദം ഇവിടെയും കാണാം
mlf_03182_01016862497	അവരെല്ലാം ഇരുമ്പ് ഉരുക്ക് വ്യവസായങ്ങളിൽ പണിയെടുക്കാൻ നിർബന്ധിതരായി
mlf_02321_01921529119	തെളിവ് ലേഖനത്തിന്റെ സംവാദം താളിൽ കാണുക
mlf_03228_01495119986	അവിടെ കഴിഞ്ഞ സമയത്ത് അദ്ദേഹത്തെ ഒരു റോമൻ കത്തോലിക്കാ പുരോഹിതൻ സന്ദർശിച്ചു
mlf_03182_01867881105	അത് കൊണ്ട് ഇതൊരു നല്ല നീക്കം തന്നെ
mlf_02925_02073516379	അയാൾ നൽകുന്ന ഉപദേശങ്ങളെ മറികടക്കാൻ മറ്റാർക്കും അധികാരമില്ല
mlf_02321_01389526185	കാർത്തിക നാൾ മുതൽ എട്ടു ദിവസം നടത്തുന്നു
mlf_02321_00479735681	അന്ന് കേരളത്തിൽ പൊതുവായ ഒരു സാഹിത്യ ഗദ്യഭാഷ ഇല്ലാത്തതായിരുന്നു പ്രധാന പ്രശ്നം
mlf_03132_01597761178	അദ്ദേഹം ചരിത്രകാരന്മാർക്കിടയിൽ അഗസ്റ്റസ് ചക്രവർത്തി എന്നാണ് അറിയപ്പെടുന്നത്
mlf_09549_01841225521	കവലയിൽ രണ്ടാമത്തെ എക്സിറ്റ് എടുക്കുക
mlf_09549_01530499129	വലത് നേരിയ
mlf_03228_01681265716	അവരെപ്പോലെയുള്ളവരെക്കുറിച്ച് മുൻകാലങ്ങളിൽ കേട്ടുകേൾവി പോലും ഉണ്ടായിരുന്നില്ല എന്ന് അദ്ദേഹം എഴുതി
mlf_03182_00108986964	അവർക്കെതിരേ സംസാരിക്കുന്ന ഈ പുതിയ നേതാവിനെ അവർ ഇരുകൈയ്യും നീട്ടി സ്വീകരിച്ചു
